ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
11251,PHYS,999,2208,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,49,75,0,"","In Person"
11252,PLAN,493,2032,Independent Study,"2","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Study","",Closed,0,1,0,"","In Person"
11253,PLAN,593,201G,Independent Study,"2","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Study","",Closed,1,10,0,"","In Person"
11254,PLAN,897,2005,Independent Study,"1 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,1,15,0,"","In Person"
11255,PLAP,218,404A,Lecture,"3","Paul Freedman","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall B031","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Pol Advertising & Am Democracy","",Closed,34,34,0,"","In Person"
11256,PLAP,314,003R,Lecture,"3","Paul Freedman","MoTuWeThFr 1:00PM - 3:15PM","Wilson Hall 216","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Mass Media & American Politics","",Closed,34,40,0,"","In Person"
11257,PLAP,424,402S,Lecture,"3","Gar Culbert","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 225","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Democracy in America","",Closed,12,20,0,"","In Person"
11258,PLAP,440,102N,Lecture,"3","Paul Martin","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 139","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Power and Powerlessness","",Closed,13,20,0,"","In Person"
11259,PLAP,495,2456,Independent Study,"3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Study","",Closed,0,10,0,"","In Person"
11260,PLAP,495,4203,Independent Study,"1 - 6","Staff","TBA","TBA","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Study","",Closed,0,10,0,"","In Person"
11261,PLAP,595,2104,Lecture,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Selected Tops in Amer Politics","",Closed,0,15,0,"","In Person"
11262,PLAP,595,2452,Lecture,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Selected Tops in Amer Politics","",Closed,0,15,0,"","In Person"
11263,PLAP,897,2107,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11264,PLAP,898,2108,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11265,PLAP,997,2109,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11266,PLAP,999,2110,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11267,PLCP,211Z,597U,Lecture,"2","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Italy and European Politics","",Closed,0,15,0,"","In Person"
11268,PLCP,212,103G,Lecture,"3","Elyssa Dunfee","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 341","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Politics of Developing Areas","",Closed,29,30,0,"","In Person"
11269,PLCP,324A,101P,Lecture,"3","Yuri Urbanovich","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 224","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Post-Soviet Politic Challenges","",Closed,13,20,0,"","In Person"
11270,PLCP,415,001W,Lecture,"3","Leonard Schoppa","MoTuWeThFr 10:30AM - 12:45PM","Wilson Hall 140","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Comparative Public Policy","",Closed,15,20,0,"","In Person"
11271,PLCP,424B,402V,Lecture,"3","Sebnem Gumuscu","MoTuWeThFr 8:00AM - 10:15AM","Wilson Hall 215","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Counterinsurgency & Nationbldg","",Closed,18,20,0,"","In Person"
11272,PLCP,595,2111,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Selected Prblms: Comp Politics","",Closed,0,15,0,"","In Person"
11273,PLCP,897,2112,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11274,PLCP,898,2113,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11275,PLCP,997,2114,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11276,PLCP,999,2115,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11277,PLIR,101,403A,Lecture,"3","Todd Sechser","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 216","07/10/2008 - 08/07/2008","","","","","","","","","","","","","International Relations","",Closed,23,35,0,"","In Person"
11278,PLIR,203,403D,Lecture,"3","Hiroyuki Yamamoto","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 319","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Intl Relations of East Asia","",Closed,9,25,0,"","In Person"
11279,PLIR,340,102P,Lecture,"3","Hilde Restad","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 423","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Foreign Policy of US","",Closed,8,30,0,"","In Person"
11280,PLIR,421,1115,Lecture,"3","Michael Smith","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 225","06/10/2008 - 07/08/2008","","","","","","","","","","","","","World Order","",Closed,7,20,0,"","In Person"
11281,PLIR,424,101C,Lecture,"3","Todd Sechser","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 330","06/10/2008 - 07/08/2008","","","","","","","","","","","","","International Security","",Closed,8,20,0,"","In Person"
11282,PLIR,424Z,5967,Lecture,"3","William Wilkerson","MoTuWeThFr 8:00AM - 10:00PM","TBA","05/10/2008 - 05/24/2008","","","","","","","","","","","","","Busn, Politics, Culture in Eu","",Closed,4,25,0,"","In Person"
11283,PLIR,595,2116,Independent Study,"3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Selected Topics in Int'l Rel","",Closed,1,15,0,"","In Person"
11284,PLIR,897,2117,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11285,PLIR,898,2118,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11286,PLIR,997,2119,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11287,PLIR,999,2120,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11288,PLPT,101,403G,Lecture,"3","Sara Henary","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 234","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Intro to Political Theory","",Closed,10,35,0,"","In Person"
11289,PLPT,302,00AK,Lecture,"3","George Klosko","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 216","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Modern Political Theory","",Closed,20,25,0,"","In Person"
11290,PLPT,424,001X,Lecture,"3","Colin Bird","MoTuWeThFr 10:30AM - 12:45PM","Wilson Hall 215","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Sem:Topics in Political Theory","",Closed,16,20,0,"","In Person"
11291,PLPT,595,2121,Independent Study,"3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Research","",Closed,0,15,0,"","In Person"
11292,PLPT,897,2122,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11293,PLPT,898,2123,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11294,PLPT,997,2124,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11295,PLPT,999,2125,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11296,PPOL,535,306K,Independent Study,"0","Eric Patashnik","TBA","TBA","05/12/2008 - 08/07/2008","","","","","","","","","","","","","Summer Internship","",Closed,23,30,0,"","In Person"
11297,PSCJ,431,602F,Lecture,"3","Camille Miller","MoTuWeThFr 9:00AM - 4:00PM","TBA","07/07/2008 - 09/18/2008","","","","","","","","","","","","","Organizational & Personal Dev.","",Closed,5,32,0,"","In Person"
11298,PSCJ,432,602G,Lecture,"3","Peter Ronayne","MoWeThFr 9:00AM - 4:00PM","TBA","07/14/2008 - 07/25/2008","","","","","","","","","","","","","Mgmt Communication & Law","",Closed,5,32,0,"","In Person"
11299,PSCJ,433,602H,Lecture,"3","Camille Miller","MoTuWeThFr 9:00AM - 4:00PM","TBA","07/28/2008 - 09/12/2008","","","","","","","","","","","","","Leadership & Criminal Justice","",Closed,5,32,0,"","In Person"
11300,PSCJ,434,602K,Lecture,"3","Douglas Larsen","MoTuWeThFr 9:00AM - 4:00PM","TBA","08/04/2008 - 08/22/2008","","","","","","","","","","","","","Negotiation and Collaboration","",Closed,5,32,0,"","In Person"
11301,PSCJ,435,602L,Lecture,"3","Camille Miller","MoTuWeThFr 9:00AM - 4:00PM","TBA","08/25/2008 - 09/05/2008","","","","","","","","","","","","","Indiv & Organ Effectiveness","",Closed,5,32,0,"","In Person"
11302,PSCJ,531,602A,Lecture,"3","Camille Miller","MoTuWeThFr 9:00AM - 4:00PM","TBA","07/07/2008 - 09/18/2008","","","","","","","","","","","","","Organizational & Personal Dev.","",Closed,10,32,0,"","In Person"
11303,PSCJ,532,602B,Lecture,"3","Peter Ronayne","MoTuWeThFr 9:00AM - 4:00PM","TBA","07/14/2008 - 07/25/2008","","","","","","","","","","","","","Mgmt Communication & Law","",Closed,10,32,0,"","In Person"
11304,PSCJ,533,602C,Lecture,"3","Camille Miller","MoWeThFr 9:00AM - 4:00PM","TBA","07/28/2008 - 09/12/2008","","","","","","","","","","","","","Leadership & Criminal Justice","",Closed,10,32,0,"","In Person"
11305,PSCJ,534,602D,Lecture,"3","Douglas Larsen","MoTuWeThFr 9:00AM - 4:00PM","TBA","08/04/2008 - 08/22/2008","","","","","","","","","","","","","Negotiation and Collaboration","",Closed,10,32,0,"","In Person"
11306,PSCJ,535,602E,Lecture,"3","Camille Miller","MoTuWeThFr 9:00AM - 4:00PM","TBA","08/25/2008 - 09/05/2008","","","","","","","","","","","","","Indiv & Organ Effectiveness","",Closed,10,32,0,"","In Person"
11307,PSED,603C,6832,Lecture,"3","Maureen Marshall","TuWeTh 5:00PM - 9:30PM","TBA","06/19/2008 - 07/31/2008","","","","","","","","","","","","","Fndmtls Curriculum/Instruction","",Closed,11,30,0,"","In Person"
11308,PSED,603C,6833,Lecture,"3","Patrick Murphy","MoWe 5:00PM - 9:00PM","TBA","06/25/2008 - 07/21/2008","","","","","","","","","","","","","Fndmtls Curriculum/Instruction","",Closed,18,30,0,"","In Person"
11309,PSED,603H,6142,Lecture,"3","Roger Mackey","Su 8:30AM - 5:00PM","TBA","07/20/2008 - 09/13/2008","","","","","","","","","","","","","Effective Teaching Strategies","",Closed,71,100,0,"","In Person"
11310,PSED,603Q,7210,Lecture,"3","Audrey Fogliani","TuWeThFrSa 4:00PM - 9:00PM","TBA","06/11/2008 - 06/21/2008","","","","","","","","","","","","","Curr, Instruction & Assessment","",Closed,10,20,0,"","In Person"
11311,PSED,605B,7206,Lecture,"3","Joyce Finnerty","MoTuWeThFr 8:00AM - 5:00PM","TBA","07/14/2008 - 07/23/2008","","","","","","","","","","","","","Effective Classroom Management","",Closed,25,30,0,"","In Person"
11312,PSED,605L,6141,Lecture,"3","Pamela Roland","MoWeFr 8:30AM - 4:30PM","TBA","07/14/2008 - 07/25/2008","","","","","","","","","","","","","Classroom Management","",Closed,21,35,0,"","In Person"
11313,PSED,605L,6834,Lecture,"3","Teresa Zutter","MoTu 4:30PM - 9:00PM","TBA","05/19/2008 - 06/24/2008","","","","","","","","","","","","","Classroom Management","",Closed,34,34,0,"","In Person"
11314,PSED,605L,6835,Lecture,"3","Pamela Roland","MoTuWeTh 8:30AM - 2:15PM","TBA","07/28/2008 - 08/07/2008","","","","","","","","","","","","","Classroom Management","",Closed,24,30,0,"","In Person"
11315,PSED,605L,6836,Lecture,"3","Robin Kasten-Daryanani","MoTuWeTh 8:30AM - 2:15PM","TBA","07/28/2008 - 08/07/2008","","","","","","","","","","","","","Classroom Management","",Closed,15,24,0,"","In Person"
11316,PSED,605R,7914,Lecture,"1","Louise Wade","Tu 2:30PM - 7:30PM","Roanoke Higher Ed Ctr 410","06/24/2008 - 07/08/2008","","","","","","","","","","","","","Success for Add/Adhd Students","",Closed,8,25,0,"","In Person"
11318,PSED,605S,6800,Lecture,"1","Alma Morgan","WeThFr 9:00AM - 2:00PM","TBA","06/25/2008 - 06/27/2008","","","","","","","","","","","","","Chronic Illness in Classroom","",Closed,13,24,0,"","In Person"
11317,PSED,605S,7909,Lecture,"1","Alma Morgan","We 9:00AM - 2:30PM","Roanoke Higher Ed Ctr 519","07/16/2008 - 07/23/2008","","","","","","","","","","","","","Chronic Illness in Classroom","",Closed,7,30,0,"","In Person"
11319,PSED,605T,7211,Lecture,"1","Alma Morgan","Tu 9:00AM - 4:30PM","TBA","07/29/2008 - 08/05/2008","","","","","","","","","","","","","Educ Stategies & Intervention","",Closed,13,25,0,"","In Person"
11320,PSED,608H,7215,Lecture,"3","Mary Hart","MoTuWeTh 9:00AM - 4:00PM","TBA","06/16/2008 - 06/26/2008","","","","","","","","","","","","","Best Practices in K-5 Math","",Closed,14,25,0,"","In Person"
11321,PSED,608J,7214,Lecture,"3","Yvonne Smith-Jones","MoTuWeThFr 9:00AM - 4:00PM","TBA","06/16/2008 - 06/26/2008","","","","","","","","","","","","","Best Practices in 5-8 Math","",Closed,14,25,0,"","In Person"
11322,PSED,608N,612A,Lecture,"3","Marlene Robinson","MoTuWeTh 8:30AM - 3:30PM","TBA","07/14/2008 - 07/23/2008","","","","","","","","","","","","","Number/Number Sense Elem Tchrs","",Closed,21,35,0,"","In Person"
11323,PSED,610D,7005,Lecture,"6","Amy Clark","MoTuWeTh 8:30AM - 4:45PM","TBA","06/09/2008 - 07/03/2008","","","","","","","","","","","","","Theory Practice Teach Writing","",Closed,9,22,0,"","In Person"
11325,PSED,611C,6874,Lecture,"3","Elise Harrison","MoTuWeThFr 9:00AM - 4:00PM","TBA","06/23/2008 - 06/27/2008","","","","","","","","","","","","","Adolescent Literacy","",Closed,11,24,0,"","In Person"
11324,PSED,611C,8142,Lecture,"3","Elise Harrison","MoTuWeThFr 8:30AM - 5:00PM","TBA","06/16/2008 - 06/20/2008","","","","","","","","","","","","","Adolescent Literacy","",Closed,26,26,0,"","In Person"
11326,PSED,611D,7205,Lecture,"3","Jessica Matthews Meth","MoTuWeTh 9:00AM - 3:00PM","TBA","08/04/2008 - 08/14/2008","","","","","","","","","","","","","Literature for Adolescents","",Closed,13,30,0,"","In Person"
11327,PSED,612R,6907,Lecture,"1","Bettyann Plishker","MoTuWeThFrSa 8:00AM - 5:00PM","TBA","07/14/2008 - 08/02/2008","","","","","","","","","","","","","Dutch Art in the Golden Age","",Closed,6,10,0,"","In Person"
11329,PSED,614A,6841,Lecture,"3","Megan Moore","Sa 9:00AM - 3:00PM","TBA","05/17/2008 - 06/21/2008","","","","","","","","","","","","","Tchng English as Second Lang","",Closed,21,24,0,"","In Person"
11328,PSED,614A,7913,Lecture,"3","Megan Moore","Sa 9:00AM - 1:00PM","Roanoke Higher Ed Ctr 518","05/17/2008 - 06/21/2008","","","","","","","","","","","","","Tchng English as Second Lang","",Closed,2,30,0,"","In Person"
11331,PSED,614B,6842,Lecture,"3","Victor Yager","TuTh 5:00PM - 8:30PM","TBA","07/17/2008 - 08/05/2008","","","","","","","","","","","","","Assessment in Teaching ESL","",Closed,14,15,0,"","In Person"
11330,PSED,614B,7912,Lecture,"3","Victor Yager","TuTh 9:00AM - 2:00PM","Roanoke Higher Ed Ctr 518","07/17/2008 - 08/05/2008","","","","","","","","","","","","","Assessment in Teaching ESL","",Closed,0,20,0,"","In Person"
11332,PSED,614F,6843,Lecture,"3","Monica Maxwell-Paegle","MoTuWeThFrSa 9:00AM - 4:30PM","TBA","06/21/2008 - 06/27/2008","","","","","","","","","","","","","Applied Linguistics","",Closed,20,24,0,"","In Person"
11333,PSED,614L,6844,Lecture,"3","Monica Maxwell-Paegle","MoTuWeThSa 9:00AM - 4:30PM","TBA","06/28/2008 - 07/05/2008","","","","","","","","","","","","","Eng Ling for Adult Ed","",Closed,5,24,0,"","In Person"
11334,PSED,615A,6858,Lecture,"3","Jennifer Kaysak","MoTuWeTh 8:30AM - 2:00PM","TBA","07/07/2008 - 07/17/2008","","","","","","","","","","","","","Design of Instructional Media","",Closed,17,24,0,"","In Person"
11335,PSED,617A,6859,Lecture,"3","Elizabeth Manikas","Sa 8:30AM - 4:00PM","TBA","06/14/2008 - 08/16/2008","","","","","","","","","","","","","Children's Literature in Clrm","",Closed,11,24,0,"","In Person"
11336,PSED,617B,7907,Lecture,"3","Nancy Patterson","MoTuWe 9:30AM - 5:00PM","Roanoke Higher Ed Ctr 410","05/14/2008 - 06/25/2008","","","","","","","","","","","","","Young Adult Literature","",Closed,10,20,0,"","In Person"
11337,PSED,618X,6903,Lecture,"1","Wendi Cachuela","WeTh 9:30AM - 12:30PM","TBA","06/25/2008 - 07/10/2008","","","","","","","","","","","","","Blackboard as Tool for Comm","",Open,19,30,0,"","In Person"
11338,PSED,618Y,6906,Lecture,"3","Wendi Cachuela","TuWeTh 9:00AM - 12:00PM","TBA","06/24/2008 - 07/24/2008","","","","","","","","","","","","","Design/Deliver Courses Online","",Closed,10,30,0,"","In Person"
11339,PSED,621A,7915,Lecture,"1","Suzanne Bazak","We 3:00PM - 7:00PM","Roanoke Higher Ed Ctr 410","06/17/2008 - 06/17/2008","","","","","","","","","","","","","Blogs, Wikis & Social Software","",Closed,4,15,0,"","In Person"
11340,PSED,621B,8163,Lecture,"1","Cynthia Sparks","FrSa 4:30PM - 9:30PM","TBA","07/18/2008 - 08/04/2008","","","","","","","","","","","","","Digital Storytelling","",Closed,15,25,0,"","In Person"
11341,PSMT,603W,8180,Lecture,"3","John Duffy","Th 7:00PM - 8:30PM","TBA","05/15/2008 - 07/24/2008","","","","","","","","","","","","","Customer Relationship Mgmt.","",Closed,11,30,0,"","In Person"
11342,PSMT,604W,8181,Lecture,"3","David Ward","Tu 7:00PM - 8:30PM","TBA","05/13/2008 - 07/22/2008","","","","","","","","","","","","","Legal Aspects Of Emarketing","",Closed,5,30,0,"","In Person"
11343,PSPL,100,6011,Lecture,"3","Robert Gibson","MoTuWeThFr 8:00AM - 5:00PM","TBA","07/12/2008 - 07/26/2008","","","","","","","","","","","","","State & Local Political Ldrshp","",Open,31,50,0,"","In Person"
11344,PSPL,101,6926,Lecture,"1","Joann Amadeo","MoTuWeThFr 8:00AM - 5:00PM","TBA","06/02/2008 - 06/30/2008","","","","","","","","","","","","","Democracy in Action","",Closed,11,50,0,"","In Person"
11345,PSPL,301,6009,Lecture,"3","Robert Gibson","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/31/2008 - 06/28/2008","","","","","","","","","","","","","State & Local Political Ldrshp","",Closed,5,25,0,"","In Person"
11346,PSPL,302,6010,Lecture,"3","Robert Gibson","MoTuWeThFrSa 8:00AM - 5:00PM","TBA","05/31/2008 - 06/28/2008","","","","","","","","","","","","","State & Local Political Ldrshp","",Closed,5,25,0,"","In Person"
11347,PSSP,100,6178,Lecture,"3","Fernando Opere","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/20/2008 - 06/22/2008","","","","","","","","","","","","","Hispanic Studies Prog Valencia","",Closed,0,75,0,"","In Person"
11348,PSSP,100,6179,Lecture,"3","Fernando Opere","MoTuWeThFr 8:00AM - 5:00PM","TBA","06/24/2008 - 07/27/2008","","","","","","","","","","","","","Hispanic Studies Prog Valencia","",Closed,0,100,0,"","In Person"
11349,PSWD,591,6006,Independent Study,"3","Barbara Kessler","MoTuWeThFr 8:00AM - 5:00PM","TBA","03/10/2008 - 09/12/2008","","","","","","","","","","","","","Practicum: Workforce Dev","",Closed,5,10,0,"","In Person"
11350,PSYC,101,103F,Lecture,"3","James Freeman","MoTuWeThFr 8:00AM - 10:15AM","Gilmer Hall 166","06/10/2008 - 07/08/2008","","","","","","","","","","","","","General Psychology","",Closed,12,25,0,"","In Person"
11351,PSYC,210,00AP,Lecture,"3","Cedric Williams","MoTuWeThFr 10:30AM - 12:45PM","Gilmer Hall B001","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Intro to Learning","",Closed,20,25,0,"","In Person"
11352,PSYC,300M,303B,Lecture,"3","Joseph Lowman","TBA","TBA","06/14/2008 - 08/22/2008","","","","","","","","","","","","","Non-UVa Transfer/Test Credit","",Closed,35,35,0,"","In Person"
11353,PSYC,300M,304D,Lecture,"3","Robert Weigl","TBA","TBA","06/14/2008 - 08/22/2008","","","","","","","","","","","","","Non-UVa Transfer/Test Credit","",Closed,0,35,0,"","In Person"
11354,PSYC,341Z,303A,Lecture,"3","Joseph Lowman","TBA","TBA","06/14/2008 - 08/22/2008","","","","","","","","","","","","","Abnormal Psychology","",Closed,36,35,0,"","In Person"
11355,PSYC,385,2213,Independent Study,"2","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Directed Readings","",Closed,1,15,0,"","In Person"
11356,PSYC,386,2214,Independent Study,"1 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Directed Readings","",Closed,0,15,0,"","In Person"
11357,PSYC,395,2215,Independent Study,"1 - 3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Research","",Closed,6,15,0,"","In Person"
11358,PSYC,396,2216,Independent Study,"3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Research","",Closed,2,15,0,"","In Person"
11359,PSYC,405,101H,Lecture,"3","Amanda Steiner","MoTuWeThFr 8:00AM - 10:15AM","TBA","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Topics in Child Development","",Closed,11,20,0,"","In Person"
11360,PSYC,406,001Q,Lecture,"3","Michael Schutz","MoTuWeThFr 1:00PM - 3:15PM","Gilmer Hall 166","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Memory Distortions","",Closed,13,20,0,"","In Person"
11361,PSYC,407,004H,Lecture,"3","Amanda Hege","MoTuWeThFr 10:30AM - 12:45PM","Gilmer Hall B001","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Amnesia in Popular Cinema","",Closed,21,20,0,"","In Person"
11362,PSYC,411,104G,Lecture,"3","Filip Loncke","MoTuWeThFr 8:00AM - 10:15AM","Gilmer Hall B001","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Psycholinguistics","",Closed,19,20,0,"","In Person"
11363,PSYC,485,2218,Independent Study,"2","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Directed Readings","",Closed,0,15,0,"","In Person"
11364,PSYC,486,2219,Independent Study,"2","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Directed Readings","",Closed,0,15,0,"","In Person"
11365,PSYC,495,2221,Independent Study,"3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Research","",Closed,0,15,0,"","In Person"
11366,PSYC,496,2222,Independent Study,"3","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Research","",Closed,1,15,0,"","In Person"
11367,PSYC,897,2225,Independent Study,"1 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11368,PSYC,898,2226,Independent Study,"1 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11369,PSYC,997,2227,Independent Study,"1 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11370,PSYC,999,2228,Independent Study,"1 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
11371,RELB,254,001F,Lecture,"3","David Divalerio","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 319","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Tibetan Buddhism","",Closed,8,25,0,"","In Person"
11372,RELB,314Z,597B,Lecture,"3","Jann Ronis","MoTuWeTh 8:00AM - 5:00PM","TBA","06/15/2008 - 07/15/2008","","","","","","","","","","","","","Contemporary Tibetan Religions","",Closed,0,12,0,"","In Person"
11373,RELB,500S,1254,Lecture,"6","Laurent Tournadre","MoTuWeThFr 9:00AM - 8:30PM","New Cabell Hall 430","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Intensive Intro Tibetan I","",Closed,0,20,0,"","In Person"
11374,RELB,500S,1277,Lecture,"0","Laurent Tournadre","MoTuWeThFr 9:00AM - 8:30PM","New Cabell Hall 430","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Intensive Intro Tibetan I","",Closed,16,20,0,"","In Person"
11375,RELB,501S,4206,Lecture,"6","Laurent Tournadre","MoTuWeThFr 9:00AM - 8:30PM","New Cabell Hall 430","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Intensive Intro Tibetan II","",Closed,0,20,0,"","In Person"
11376,RELB,501S,4255,Lecture,"0","Laurent Tournadre","MoTuWeThFr 9:00AM - 8:30PM","New Cabell Hall 430","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Intensive Intro Tibetan II","",Closed,12,20,0,"","In Person"
11377,RELC,303,101D,Lecture,"3","Harry Gamble","MoTuWeThFr 10:30AM - 12:45PM","Halsey Hall 123","06/10/2008 - 07/08/2008","","","","","","","","","","","","","The Historical Jesus","",Closed,9,25,0,"","In Person"
