ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
12083,EVSC,415,052M,Lecture,"3","Stephen Macko","TuTh 12:30PM - 1:45PM","Clark Hall 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Topics in Oceanography","",Closed,38,37,0,"","In Person"
12084,EVSC,420,05YQ,Lecture,"3","Joseph Zieman","Tu 2:00PM - 4:30PM","New Cabell Hall 122","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Ecol of Coastal Wetlands","",Closed,22,30,0,"","In Person"
12085,EVSC,468,01PW,Lecture,"3","John Porter","TuTh 3:30PM - 4:45PM","Wilson Hall 308","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Advanced Gis","",Closed,8,15,0,"","In Person"
12086,EVSC,470,02U2,Lecture,"3","Ralph Allen","MoWeFr 9:00AM - 9:50AM","Chemistry Bldg 304","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Instrumental Mthds of Analysis","",Closed,1,10,0,"","In Person"
12087,EVSC,485,05YY,Lecture,"3","Robert Dolan","TuTh 9:30AM - 10:45AM","Clark Hall G054","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Coastal Processes","",Closed,9,18,0,"","In Person"
12088,EVSC,485L,05YZ,Laboratory,"1","Jodi Smith","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Coastal Processes Laboratory","",Closed,8,18,0,"","In Person"
12089,EVSC,486,02C9,Lecture,"3","Thomas Biggs","TuTh 11:00AM - 12:15PM","Maury Hall 112","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Geology of Virginia","",Closed,13,20,0,"","In Person"
12090,EVSC,487,03BS,Lecture,"3","James Galloway","MoWeFr 10:00AM - 10:50AM","Clark Hall 101","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Global Biogeochemical Cycles","",Closed,17,30,0,"","In Person"
12092,EVSC,494,00DJ,Independent Study,"3","Michael Gorman","MoTuWeThFrSa 10:00AM - 2:00PM","Mechanical Engr Bldg 215","01/02/2007 - 01/12/2007","","","","","","","","","","","","","Independent Study","",Closed,5,10,0,"","In Person"
12093,EVSC,494,01AJ,Independent Study,"3","Robert Swap","MoTuWeThFrSa 9:30AM - 3:00PM","Clark Hall 102","01/02/2007 - 01/12/2007","","","","","","","","","","","","","Independent Study","",Closed,6,5,0,"","In Person"
12097,EVSC,494,01DS,Independent Study,"1","Stephen Macko","Tu 4:00PM - 5:30PM","Clark Hall 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,2,20,0,"","In Person"
12091,EVSC,494,01WA,Independent Study,"1","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,8,20,0,"","In Person"
12096,EVSC,494,003X,Independent Study,"1","Stephen Macko","Tu 4:00PM - 5:30PM","Clark Hall 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,82,140,0,"","In Person"
12094,EVSC,494,05F2,Independent Study,"2","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,10,20,0,"","In Person"
12098,EVSC,494,05F8,Independent Study,"1","Stephen Macko","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,5,10,0,"","In Person"
12100,EVSC,494,05Y0,Independent Study,"3","Robert Dolan","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,4,5,0,"","In Person"
12101,EVSC,494,05Y1,Independent Study,"3","Paolo D'Odorico","TuTh 9:30AM - 10:45AM","Maury Hall 112","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,3,25,0,"","In Person"
12099,EVSC,494,05YW,Independent Study,"2","Howard Epstein, ","Mo 3:00PM - 5:00PM","Clark Hall G054","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,12,12,0,"","In Person"
12095,EVSC,494,027N,Independent Study,"3","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,12,25,0,"","In Person"
12102,EVSC,495,05YH,Lecture,"3","Frederick Damon, ","Tu 7:00PM - 9:30PM","Clark Hall 101","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Ecological & Anthro Synergisms","",Closed,6,15,0,"","In Person"
12103,EVSC,496,02MW,Independent Study,"3","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Supervised Research","",Closed,5,20,0,"","In Person"
12104,EVSC,503,02A7,Lecture,"4","David Carr","Tu 5:00PM - 7:30PM","Wilson Hall 308","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Applied Stats for Envr Sci","",Closed,20,30,0,"","In Person"
12105,EVSC,503,5623,Lecture,"4","David Carr","Tu 5:00PM - 7:30PM","Wilson Hall 308","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Applied Stats for Envr Sci","",Closed,1,1,0,"","In Person"
12106,EVSC,515,036S,Lecture,"3","Stephen Macko","TuTh 12:30PM - 1:45PM","Clark Hall 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Advanced Oceanography","",Closed,2,5,0,"","In Person"
12107,EVSC,603,7002,Lecture,"3","Craig Ashbrook","Mo 6:00PM - 9:30PM","TBA","01/29/2007 - 05/14/2007","","","","","","","","","","","","","Geology II","",Closed,12,18,0,"","In Person"
12108,EVSC,603,7003,Lecture,"1","Craig Ashbrook","Su 8:00AM - 4:30PM","TBA","03/10/2007 - 03/14/2007","","","","","","","","","","","","","Geology II","",Closed,12,18,0,"","In Person"
12110,EVSC,791,01R7,Lecture,"1","Todd Scanlon","Th 4:00PM - 5:30PM","Clark Hall 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Departmental Seminar","",Closed,4,100,0,"","In Person"
12109,EVSC,791,5585,Lecture,"1","Todd Scanlon","Th 4:00PM - 5:30PM","Clark Hall 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Departmental Seminar","",Closed,1,1,0,"","In Person"
12111,EVSC,793,005Y,Independent Study,"1 - 3","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,2,10,0,"","In Person"
12112,EVSC,793,0516,Independent Study,"3","Thomas Biggs","TuTh 11:00AM - 12:15PM","Maury Hall 112","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,0,5,0,"","In Person"
12113,EVSC,795,01D9,Lecture,"1","Karen McGlathery","Tu 3:00PM - 3:50PM","Pavilion VIII 103","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Coastal Ecology Seminar","",Closed,1,10,0,"","In Person"
12114,EVSC,795,05YK,Lecture,"3","Herman Shugart","Tu 7:00PM - 9:30PM","Clark Hall 101","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Coastal Ecology Seminar","",Closed,0,15,0,"","In Person"
12116,EVSC,796,01WX,Lecture,"3","Brian Rizzo","TuTh 12:30PM - 1:45PM","Wilson Hall 308","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Spec Top Environmental Sci","",Closed,10,10,0,"","In Person"
12117,EVSC,796,02ZM,Lecture,"3","John Porter","TuTh 3:30PM - 4:45PM","Wilson Hall 308","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Spec Top Environmental Sci","",Closed,2,15,0,"","In Person"
12115,EVSC,796,05YX,Lecture,"2","Thomas Biggs","Mo 3:00PM - 5:00PM","Clark Hall G054","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Spec Top Environmental Sci","",Closed,1,10,0,"","In Person"
12118,EVSC,796,056Y,Lecture,"3","Joseph Zieman","Tu 2:00PM - 4:30PM","New Cabell Hall 122","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Spec Top Environmental Sci","",Closed,2,5,0,"","In Person"
12119,EVSC,897,02YG,Independent Study,"3 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,13,40,0,"","In Person"
12120,EVSC,898,0162,Independent Study,"3 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,7,40,0,"","In Person"
12121,EVSC,994,026X,Lecture,"1 - 9","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Research Problems","",Closed,19,20,0,"","In Person"
12122,EVSC,997,01YR,Independent Study,"3 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,15,40,0,"","In Person"
12123,EVSC,999,02CN,Independent Study,"3 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,36,40,0,"","In Person"
12125,FREN,101,003A,Lecture,"4","Nicholas Snead","MoTuWeThFr 10:00AM - 10:50AM","Pavilion VIII 103","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,15,21,0,"","In Person"
12124,FREN,101,030A,Lecture,"4","Nicholas Shangler","MoTuWeThFr 9:00AM - 9:50AM","New Cabell Hall 242","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,16,21,0,"","In Person"
12126,FREN,101,5629,Lecture,"4","Nicholas Snead","MoTuWeThFr 10:00AM - 10:50AM","Pavilion VIII 103","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,1,1,0,"","In Person"
12127,FREN,101G,01D8,Lecture,"0","Christopher James","TuTh 9:30AM - 10:45AM","New Cabell Hall 424","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Reading","",Closed,11,21,0,"","In Person"
12129,FREN,102,02RZ,Lecture,"4","Alexander Hanway","MoTuWeThFr 10:00AM - 10:50AM","New Cabell Hall 242","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,23,21,0,"","In Person"
12130,FREN,102,03P0,Lecture,"4","Salif Traore","MoTuWeThFr 11:00AM - 11:50AM","New Cabell Hall 139","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,19,21,0,"","In Person"
12128,FREN,102,004D,Lecture,"4","Larkin Murphy","MoTuWeThFr 9:00AM - 9:50AM","New Cabell Hall 139","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,16,21,0,"","In Person"
12131,FREN,102,0045,Lecture,"4","Kerline Joseph","MoTuWeThFr 12:00PM - 12:50PM","New Cabell Hall 139","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary French","",Closed,13,21,0,"","In Person"
12132,FREN,105,05FV,Lecture,"4","Helen Dunn","MoTuWeThFr 10:00AM - 10:50AM","New Cabell Hall 139","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Accelerated Elementary French","",Closed,25,21,0,"","In Person"
12134,FREN,105,009K,Lecture,"4","Paula Sato","MoWe 6:00PM - 8:30PM","New Cabell Hall 242","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Accelerated Elementary French","",Closed,15,21,0,"","In Person"
12133,FREN,105,0114,Lecture,"4","Carlos Fagundo","MoTuWeThFr 11:00AM - 11:50AM","New Cabell Hall 245","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Accelerated Elementary French","",Closed,19,21,0,"","In Person"
12135,FREN,201,00ND,Lecture,"3","Julia Jones","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 132","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,21,21,0,"","In Person"
12136,FREN,201,00NE,Lecture,"3","Julia Jones","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 122","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,22,21,0,"","In Person"
12137,FREN,201,01DC,Lecture,"3","Christian Hommel","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 134","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,14,21,0,"","In Person"
12138,FREN,201,01G5,Lecture,"3","Christian Hommel","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 319","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,8,21,0,"","In Person"
12141,FREN,201,005H,Lecture,"3","Christopher James","TuTh 11:00AM - 12:15PM","New Cabell Hall B030","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,23,21,0,"","In Person"
12140,FREN,201,05ES,Lecture,"3","Eglantine Morvant","TuTh 11:00AM - 12:15PM","New Cabell Hall B031","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,16,21,0,"","In Person"
12139,FREN,201,05FW,Lecture,"3","Katherine Lakin","TuTh 9:30AM - 10:45AM","New Cabell Hall 222","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,18,21,0,"","In Person"
12142,FREN,201,029V,Lecture,"3","Eglantine Morvant","TuTh 12:30PM - 1:45PM","New Cabell Hall B031","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,15,21,0,"","In Person"
12143,FREN,202,00NF,Lecture,"3","Rina Farber-Mazor","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 320","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,20,21,0,"","In Person"
12148,FREN,202,01XW,Lecture,"3","Isabelle Choquet","TuTh 11:00AM - 12:15PM","New Cabell Hall 119","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,20,21,0,"","In Person"
12152,FREN,202,02W4,Lecture,"3","Cristina Ciudin","TuTh 2:00PM - 3:15PM","New Cabell Hall 134","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,17,21,0,"","In Person"
12149,FREN,202,03DY,Lecture,"3","Sherri Rose","TuTh 11:00AM - 12:15PM","New Cabell Hall 423","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,18,21,0,"","In Person"
12145,FREN,202,03Q6,Lecture,"3","Rebecca Rosenbaum","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 338","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,21,21,0,"","In Person"
12146,FREN,202,04GV,Lecture,"3","Isabelle Choquet","TuTh 9:30AM - 10:45AM","New Cabell Hall 215","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,15,21,0,"","In Person"
12144,FREN,202,05FX,Lecture,"3","Rebecca Rosenbaum","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 132","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,20,21,0,"","In Person"
12151,FREN,202,006G,Lecture,"3","Cristina Ciudin","TuTh 12:30PM - 1:45PM","New Cabell Hall 119","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,12,21,0,"","In Person"
12150,FREN,202,046F,Lecture,"3","Sherri Rose","TuTh 12:30PM - 1:45PM","Pavilion VIII 108","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,17,20,0,"","In Person"
12147,FREN,202,0185,Lecture,"3","Aline Charles","TuTh 11:00AM - 12:15PM","New Cabell Hall 337","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intermediate French","",Closed,14,21,0,"","In Person"
12155,FREN,232,01CG,Lecture,"3","Jacqueline Couti","TuTh 11:00AM - 12:15PM","New Cabell Hall 334","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Intermediate French","",Closed,16,18,0,"","In Person"
12153,FREN,232,0136,Lecture,"3","Jacqueline Couti","TuTh 9:30AM - 10:45AM","New Cabell Hall 130","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Intermediate French","",Closed,13,18,0,"","In Person"
12154,FREN,232,572H,Lecture,"3","Jacqueline Couti","TuTh 9:30AM - 10:45AM","New Cabell Hall 130","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Intermediate French","",Closed,1,1,0,"","In Person"
12157,FREN,331,02QG,Lecture,"3","Betty Sapir","MoWeFr 10:00AM - 10:50AM","New Cabell Hall B029","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,16,18,0,"","In Person"
12156,FREN,331,003P,Lecture,"3","Betty Sapir","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 335","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,13,18,0,"","In Person"
12160,FREN,331,03PP,Lecture,"3","Stephanie Hopwood","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 130","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,18,18,0,"","In Person"
12158,FREN,331,03QA,Lecture,"3","Christine Zunz","MoWeFr 10:00AM - 10:50AM","New Cabell Hall B028","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,17,18,0,"","In Person"
12161,FREN,331,0369,Lecture,"3","Celine Miani","TuTh 9:30AM - 10:45AM","New Cabell Hall 330","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,19,18,0,"","In Person"
12159,FREN,331,551H,Lecture,"3","Christine Zunz","MoWeFr 10:00AM - 10:50AM","New Cabell Hall B028","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,0,1,0,"","In Person"
12162,FREN,331,554H,Lecture,"3","Celine Miani","TuTh 9:30AM - 10:45AM","New Cabell Hall 330","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intensive Grammar","",Closed,0,1,0,"","In Person"
12166,FREN,332,01QC,Lecture,"3","Sarah Skrainka","TuTh 9:30AM - 10:45AM","New Cabell Hall 335","01/17/2007 - 05/01/2007","","","","","","","","","","","","","The Writing & Reading of Texts","",Closed,18,18,0,"","In Person"
12163,FREN,332,02DK,Lecture,"3","Stephanie Hopwood","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 335","01/17/2007 - 05/01/2007","","","","","","","","","","","","","The Writing & Reading of Texts","",Closed,17,18,0,"","In Person"
12167,FREN,332,02U7,Lecture,"3","Sarah Skrainka","TuTh 11:00AM - 12:15PM","New Cabell Hall 335","01/17/2007 - 05/01/2007","","","","","","","","","","","","","The Writing & Reading of Texts","",Closed,16,18,0,"","In Person"
12164,FREN,332,03DA,Lecture,"3","Ari Blatt","MoWe 2:00PM - 3:15PM","New Cabell Hall B029","01/17/2007 - 05/01/2007","","","","","","","","","","","","","The Writing & Reading of Texts","",Closed,18,18,0,"","In Person"
12168,FREN,332,031X,Lecture,"3","Jennifer Tsien","TuTh 2:00PM - 3:15PM","New Cabell Hall B026","01/17/2007 - 05/01/2007","","","","","","","","","","","","","The Writing & Reading of Texts","",Closed,16,18,0,"","In Person"
12165,FREN,332,5677,Lecture,"3","Ari Blatt","MoWe 2:00PM - 3:15PM","New Cabell Hall B029","01/17/2007 - 05/01/2007","","","","","","","","","","","","","The Writing & Reading of Texts","",Closed,1,1,0,"","In Person"
12169,FREN,333,00YD,Lecture,"3","Martha Stuart","MoWeFr 2:00PM - 2:50PM","Pavilion V 109","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Oral & Wrtn Expr in French","",Closed,7,13,0,"","In Person"
12172,FREN,334,00XW,Lecture,"3","Alix Meyer","TuTh 12:30PM - 1:45PM","New Cabell Hall B030","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Adv Oral & Wrtn Expression Frn","",Closed,16,15,0,"","In Person"
12171,FREN,334,00XX,Lecture,"3","Alix Meyer","TuTh 9:30AM - 10:45AM","New Cabell Hall 432","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Adv Oral & Wrtn Expression Frn","",Closed,15,15,0,"","In Person"
12170,FREN,334,021R,Lecture,"3","Jeremie Uthurriague","MoWeFr 9:00AM - 9:50AM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Adv Oral & Wrtn Expression Frn","",Closed,10,15,0,"","In Person"
12173,FREN,334,057H,Lecture,"3","Jeremie Uthurriague","MoWeFr 10:00AM - 10:50AM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Adv Oral & Wrtn Expression Frn","",Closed,12,15,0,"","In Person"
12174,FREN,339,0124,Lecture,"3","Gladys Saunders","TuTh 9:30AM - 10:45AM","New Cabell Hall 334","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Phonetics","",Closed,17,20,0,"","In Person"
12175,FREN,342,0215,Lecture,"3","Betty Sapir","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 130","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Lit of 17th C & 18th C","",Closed,17,20,0,"","In Person"
12176,FREN,343,03NB,Lecture,"3","Claire Lyu","TuTh 2:00PM - 3:15PM","New Cabell Hall 318","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Lit of 19th C & 20th C","",Closed,21,20,0,"","In Person"
12177,FREN,344,03ZC,Lecture,"3","Cheryl Krueger","MoWe 2:00PM - 3:15PM","New Cabell Hall 341","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Topics in Cinema","",Closed,33,20,0,"","In Person"
12179,FREN,345,03KV,Lecture,"3","Anne Debray","TuTh 9:30AM - 10:45AM","Bryan Hall 334","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Les Femmes Depuis 1945","",Closed,12,17,0,"","In Person"
12178,FREN,345,04DK,Lecture,"3","Anne Debray","TuTh 11:00AM - 12:15PM","Bryan Hall 334","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Les Femmes Depuis 1945","",Closed,13,20,0,"","In Person"
12180,FREN,346,05QM,Lecture,"3","Kandioura Dram̩","MoWeFr 11:00AM - 11:50AM","Clemons Library 322A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","African Literatures & Cultures","",Closed,21,20,0,"","In Person"
12181,FREN,353,01QD,Lecture,"3","Majida Bargach","TuTh 2:00PM - 3:15PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","L'immigration en France","",Closed,14,15,0,"","In Person"
12182,FREN,353,0541,Lecture,"3","Majida Bargach","TuTh 11:00AM - 12:15PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","L'immigration en France","",Closed,15,15,0,"","In Person"
12183,FREN,402,02PZ,Lecture,"3","Mary McKinley","MoWe 2:00PM - 3:15PM","New Cabell Hall 118","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Top in Renaissance Literature","",Closed,16,20,0,"","In Person"
12184,FREN,438,05QN,Lecture,"3","Alison Levine","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 323","01/17/2007 - 05/01/2007","","","","","","","","","","","","","French Society & Civilization","",Closed,20,20,0,"","In Person"
12185,FREN,444,05QP,Lecture,"3","Ari Blatt","MoWe 3:30PM - 4:45PM","Clemons Library 407","01/17/2007 - 05/01/2007","Ari Blatt","Tu 6:00PM - 8:00PM","Clemons Library 322A","01/17/2007 - 05/01/2007","","","","","","","","","Topics in Literature and Film","",Closed,26,20,0,"","In Person"
12187,FREN,483,05QQ,Lecture,"3","Jean-Yves Pouilloux","TuTh 11:00AM - 12:15PM","New Cabell Hall 130","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Advanced Seminar in French","",Closed,7,15,0,"","In Person"
12186,FREN,483,5731,Lecture,"3","Jean-Yves Pouilloux","TuTh 11:00AM - 12:15PM","New Cabell Hall 130","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Advanced Seminar in French","",Closed,1,1,0,"","In Person"
12188,FREN,485,05QR,Lecture,"3","Gladys Saunders","TuTh 12:30PM - 1:45PM","New Cabell Hall 337","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Seminar in French Linguistics","",Closed,9,15,0,"","In Person"
12189,FREN,494B,05A4,Independent Study,"1 - 3","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Independent Study","",Closed,0,25,0,"","In Person"
12190,FREN,498,0379,Independent Study,"3","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","DMP Thesis Tutorial","",Closed,5,10,0,"","In Person"
12191,FREN,499,02W1,Independent Study,"3","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Thesis","",Closed,2,25,0,"","In Person"
12192,FREN,501,05ME,Lecture,"3","Anne Debray","TuTh 2:00PM - 3:15PM","New Cabell Hall 222","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Adv Oral & Wrtn Expr in French","",Closed,4,15,0,"","In Person"
12193,FREN,530,00NG,Lecture,"3","John Lyons","MoWe 2:00PM - 3:15PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Lit of 17th C","",Closed,11,10,0,"","In Person"
12194,FREN,540,03ZT,Lecture,"3","Jennifer Tsien","Tu 3:30PM - 6:00PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Lit of the 18th C","",Closed,7,10,0,"","In Person"
12195,FREN,545,030F,Lecture,"3","Claire Lyu","Th 3:30PM - 6:00PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Baudelaire / Rimbaud","",Closed,6,10,0,"","In Person"
12196,FREN,562,05QU,Lecture,"3","Jean-Yves Pouilloux","TuTh 2:00PM - 3:15PM","Wilson Hall 141A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Proust Seminar","",Closed,5,10,0,"","In Person"
12197,FREN,570,05QV,Lecture,"3","Kandioura Dram̩","Mo 3:30PM - 6:00PM","New Cabell Hall 334","01/17/2007 - 05/01/2007","","","","","","","","","","","","","African Literature","",Closed,5,10,0,"","In Person"
12198,FREN,580,05QW,Lecture,"3","Alison Levine","We 3:30PM - 6:00PM","Clemons Library 201","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Literature and Society","",Closed,8,10,0,"","In Person"
12199,FREN,830,05F0,Lecture,"3","John Lyons","MoWe 2:00PM - 3:15PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Lit of 17th C","",Closed,2,5,0,"","In Person"
12200,FREN,840,015K,Lecture,"3","Jennifer Tsien","Tu 3:30PM - 6:00PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Lit of the 18th C","",Closed,2,5,0,"","In Person"
12201,FREN,845,049Y,Lecture,"3","Claire Lyu","Th 3:30PM - 6:00PM","French House 102","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Baudelaire / Rimbaud","",Closed,4,5,0,"","In Person"
12202,FREN,860,05QX,Lecture,"3","Jean-Yves Pouilloux","TuTh 2:00PM - 3:15PM","Wilson Hall 141A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Proust Seminar","",Closed,2,5,0,"","In Person"
12203,FREN,880,05QZ,Lecture,"3","Alison Levine","We 3:30PM - 6:00PM","Clemons Library 201","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics in Fr Civiliz","",Closed,0,5,0,"","In Person"
12204,FREN,897,0006,Independent Study,"1 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,17,30,0,"","In Person"
12205,FREN,898,00YY,Independent Study,"1 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,2,30,0,"","In Person"
12206,FREN,997,0209,Independent Study,"1 - 12","Staff","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,9,30,0,"","In Person"
